transaction_id,device_id
3000001,SM-T810 Build/NRD90M | Android 7.0 | chrome 62.0 for android | 2048x1536
3122346,SM-G531H Build/LMY48B |  | chrome 62.0 for android | 
3122348,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122350,SM-G955U1 Build/NRD90M | Android 7.0 | chrome 63.0 for android | 
3122353, |  | mobile safari 11.0 | 
3122354, |  | mobile safari 11.0 | 
3122358,MacOS | Mac OS X 10_13_2 | chrome 63.0 | 1440x900
3122359,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 1334x750
3122360,iOS Device | iOS 11.2.1 | mobile safari generic | 1334x750
3122366,Windows |  | chrome 63.0 | 
3122367,MacOS | Mac OS X 10_13_1 | chrome 63.0 | 1440x900
3122369,LG-K530 Build/MMB29M |  | chrome 62.0 for android | 
3122371,iOS Device | iOS 11.1.0 | mobile safari 11.0 | 2208x1242
3122375,iOS Device | iOS 10.2.1 | mobile safari 10.0 | 1334x750
3122377,Windows |  | firefox 57.0 | 
3122379,ONEPLUS | Android 7.1.1 | chrome 59.0 for android | 1920x1080
3122380,Windows | Windows 10 | chrome 63.0 | 1920x1080
3122383,Windows |  | chrome 63.0 | 
3122384,Windows | Windows 10 | chrome 63.0 | 1920x1080
3122390, |  | safari generic | 
3122392,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3122394,Windows | Windows 10 | chrome 63.0 | 1366x768
3122395,MacOS | Mac OS X 10_13_2 | safari generic | 2560x1440
3122396, |  | safari generic | 
3122399, |  | chrome 63.0 | 
3122400,MacOS | Mac OS X 10_13_2 | safari generic | 2560x1600
3122402,Windows | Windows 10 | chrome 63.0 | 1366x768
3122407,Windows | Windows 10 | edge 16.0 | 1920x1080
3122413,MacOS | Mac OS X 10_9_5 | chrome 63.0 | 1920x1080
3122414,MacOS | Mac OS X 10_13_1 | chrome 63.0 | 1280x800
3122415,MacOS | Mac OS X 10_12_6 | chrome 63.0 | 1366x768
3122416, |  | chrome 63.0 | 
3122417,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122419,Windows |  | chrome 63.0 | 
3122424,iOS Device | iOS 11.2.1 | mobile safari generic | 1136x640
3122425,Windows | Windows 7 | chrome 63.0 | 1920x1080
3122426,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3122428, |  | chrome 62.0 | 
3122430,Windows | Windows 7 | chrome 63.0 | 1366x768
3122435,iOS Device | iOS 11.2.1 | mobile safari generic | 1334x750
3122440, |  | mobile safari 9.0 | 
3122441,SM-J700M Build/MMB29K |  | chrome 63.0 for android | 
3122444,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3122446, |  | safari generic | 
3122450,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3122454,MacOS | Mac OS X 10_11_6 | safari generic | 1440x900
3122460, |  | safari generic | 
3122461,iOS Device | iOS 10.2.1 | mobile safari 10.0 | 1136x640
3122462,Windows | Windows 10 | chrome 63.0 | 1920x1080
3122463,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1366x768
3122464,Windows | Windows 10 | chrome 63.0 | 1920x1080
3122465,SM-G930V Build/MMB29M | Android 6.0.1 | chrome 60.0 for android | 2560x1440
3122467,SM-G955U Build/NRD90M | Android 7.0 | chrome 63.0 for android | 
3122468,Windows |  | chrome 63.0 | 
3122474,iOS Device | iOS | mobile safari 9.0 | 1334x750
3122475,Windows | Windows 10 | chrome 62.0 | 3200x1800
3122476,MacOS | Mac OS X 10_13_2 | safari generic | 2880x1800
3122478,Windows | Windows 10 | chrome 63.0 | 1366x768
3122480, |  | mobile safari 11.0 | 
3122481, |  | chrome 62.0 | 
3122484,Windows |  | firefox 57.0 | 
3122485,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2048x1536
3122487,MacOS | Mac OS X 10_11_6 | chrome 63.0 | 2560x1600
3122489, |  | chrome 63.0 | 
3122492,Windows |  | chrome 63.0 | 
3122497,MacOS | Mac OS X 10_12_6 | chrome 63.0 | 1920x1080
3122501, |  | chrome 62.0 | 
3122502,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3122504,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122505,SM-G531H Build/LMY48B |  | chrome 61.0 for android | 
3122508,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3122510, |  | chrome 62.0 | 
3122511,Windows |  | chrome 63.0 | 
3122514,MacOS | Mac OS X 10_10_5 | safari generic | 1920x1080
3122517, |  | mobile safari 10.0 | 
3122519, |  | mobile safari 10.0 | 
3122521,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122525,Windows |  | chrome 63.0 | 
3122527,MacOS | Mac OS X 10_13_2 | safari generic | 4096x2304
3122529,MacOS | Mac OS X 10_12_6 | safari generic | 2560x1600
3122535,SAMSUNG-SM-G920A Build/NRD90M | Android 7.0 | chrome 63.0 for android | 2560x1440
3122537,Windows |  | chrome 63.0 | 
3122538, |  | chrome 62.0 | 
3122539,Windows | Windows 10 | chrome 63.0 | 1920x1080
3122541,iOS Device | iOS 10.3.2 | mobile safari 10.0 | 1334x750
3122543, |  | safari generic | 
3122547,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122548, |  | chrome 63.0 | 
3122550,SM-G930V Build/NRD90M | Android 7.0 | chrome 60.0 for android | 1920x1080
3122551,LG-K550 Build/NRD90U | Android 7.0 | chrome 59.0 for android | 1280x720
3122552, |  | chrome 63.0 | 
3122553,Windows | Windows 7 | chrome 63.0 | 1920x1080
3122554,LG-K530 Build/MMB29M |  | chrome 62.0 for android | 
3122559,LG-K530 Build/MMB29M |  | chrome 62.0 for android | 
3122562, | Linux | chrome 62.0 | 1366x768
3122565,Windows |  | chrome 63.0 | 
3122573,iOS Device | iOS 10.2.0 | mobile safari 10.0 | 2208x1242
3122576,Windows | Windows 10 | chrome 63.0 | 
3122578,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 2208x1242
3122581,Moto G (4) Build/NPJS25.93-14-10 |  | chrome generic | 
3122582,MacOS | Mac OS X 10_13_2 | safari generic | 3360x2100
3122583,Windows |  | chrome 63.0 | 
3122585,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122586,MacOS | Mac OS X 10_11_6 | chrome 63.0 | 3600x2250
3122588,5049W Build/NRD90M | Android 7.0 | chrome 56.0 for android | 1280x720
3122592,Windows | Windows 10 | chrome 63.0 | 1920x1080
3122594, |  | mobile safari 11.0 | 
3122596,es-mx |  | chrome generic | 
3122600, |  | chrome 49.0 | 
3122603,Trident/7.0 |  | ie 11.0 for desktop | 
3122606,MacOS | Mac OS X 10_10_5 | chrome 62.0 | 2560x1600
3122607,Windows | Windows 10 | chrome 63.0 | 2736x1824
3122609,Windows | Windows 10 | chrome 63.0 | 1600x900
3122612, |  | chrome 63.0 | 
3122614,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122616,SM-G935U | Android 7.0 | chrome 63.0 for android | 1920x1080
3122620,SM-G935W8 | Android 7.0 | chrome 63.0 for android | 1920x1080
3122622, |  | chrome 63.0 | 
3122624,iOS Device | iOS 10.2.0 | mobile safari 10.0 | 1334x750
3122632, |  | chrome 63.0 | 
3122633,MacOS | Mac OS X 10_11_6 | safari generic | 1280x800
3122635, |  | mobile safari 11.0 | 
3122641, |  | mobile safari 10.0 | 
3122642,Windows |  | firefox 57.0 | 
3122644, |  | mobile safari 11.0 | 
3122648,MacOS | Mac OS X 10_10_5 | safari generic | 1440x900
3122650,SM-G360V Build/LMY48B | Android 5.1.1 | chrome 63.0 for android | 801x480
3122654,SM-J320M Build/LMY47V |  | chrome 63.0 for android | 
3122659,Windows |  | chrome 63.0 | 
3122663,Windows | Windows 10 | chrome 63.0 | 1366x768
3122664,MacOS | Mac OS X 10_11_6 | chrome 63.0 | 1440x900
3122665,MacOS | Mac OS X 10_12_6 | chrome 62.0 | 2880x1800
3122671,Windows | Windows 7 | chrome 63.0 | 1366x768
3122679, |  | chrome 63.0 | 
3122684,Windows | Windows 10 | chrome 63.0 | 1366x768
3122686, |  | chrome 63.0 | 
3122688,Windows | Windows 7 | chrome 63.0 | 1920x1080
3122691,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3122694, |  | chrome 63.0 | 
3122695,iOS Device | iOS | mobile safari 9.0 | 1334x750
3122699,Trident/7.0 |  | ie 11.0 for desktop | 
3122702,XT1021 Build/KXC21.5-40 |  | chrome 57.0 for android | 
3122703, |  | chrome 63.0 | 
3122711,Trident/7.0 |  | ie 11.0 for desktop | 
3122714,Windows | Windows XP | firefox 52.0 | 1280x800
3122717,SM-G935P Build/NRD90M | Android 7.0 | chrome 63.0 for android | 1920x1080
3122719, |  | chrome 63.0 | 
3122720,iOS Device | iOS 10.2.0 | mobile safari 10.0 | 1334x750
3122723,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3122726,MacOS | Mac OS X 10_11_6 | safari generic | 1440x900
3122727,SM-T377T | Android 7.1.1 | chrome 61.0 for android | 
3122728,SM-G935V Build/NRD90M | Android 7.0 | chrome 63.0 for android | 1920x1080
3122730,Windows |  | chrome 63.0 | 
3122731,iOS Device | iOS 11.1.2 | mobile safari generic | 2436x1125
3122740,Windows |  | chrome 63.0 | 
3122743,MacOS | Mac OS X 10_12_6 | safari generic | 2880x1800
3122744,LG-D320 Build/KOT49I.V10a |  | chrome 63.0 for android | 
3122746, |  | chrome 63.0 | 
3122750,BLU |  | chrome 60.0 for android | 
3122751,Windows | Windows 7 | chrome 63.0 | 1280x1024
3122752,SGH-I317M |  | chrome 63.0 for android | 
3122753,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122758,SAMSUNG-SM-T337A Build/LMY47X | Android 5.1.1 | other | 
3122759,Windows | Windows 10 | chrome 62.0 | 1280x1024
3122760,Windows | Windows 7 | chrome 63.0 | 1366x768
3122762,MacOS | Mac OS X 10_13_2 | chrome 63.0 | 1920x1080
3122765,Windows | Windows 10 | chrome 60.0 | 1920x1080
3122768,Windows | Windows 10 | chrome 63.0 | 1366x768
3122769,Windows | Windows 10 | chrome 63.0 | 1920x1080
3122772,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2436x1125
3122778,iOS Device | iOS 11.2.1 | mobile safari generic | 2732x2048
3122779,Windows | Windows 10 | edge 16.0 | 1920x1080
3122782,Windows |  | chrome 63.0 | 
3122783,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3122784,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3122786, |  | chrome 63.0 | 
3122788,Windows | Windows 10 | chrome 63.0 | 1600x900
3122789,Windows |  | chrome 63.0 | 
3122791,Windows | Windows 7 | chrome 63.0 | 1366x768
3122792,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3122795,Windows | Windows 10 | edge 16.0 | 1920x1080
3122799,Windows | Windows 7 | chrome 63.0 | 1366x768
3122802,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2436x1125
3122804,Windows |  | chrome 63.0 | 
3122806,Windows | Windows 7 | chrome 63.0 | 1366x768
3122807, |  | mobile safari 9.0 | 
3122811, | Linux | chrome 63.0 | 1920x1080
3122812,Windows | Windows 10 | chrome 63.0 | 1600x900
3122813,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3122814, |  | chrome 63.0 | 
3122815,Windows | Windows 10 | chrome 63.0 | 
3122816,SM-S727VL Build/MMB29M | Android 6.0.1 | chrome 63.0 for android | 1280x720
3122817,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2001x1125
3122818,Windows | Windows 10 | edge 15.0 | 1366x768
3122822,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3122825,SM-G531H Build/LMY48B |  | chrome 59.0 for android | 
3122827,Windows | Windows 10 | edge 16.0 | 1920x1080
3122832,SAMSUNG SM-G950U Build/NRD90M | Android 7.0 | samsung browser 6.2 | 2220x1080
3122833,Windows | Windows 10 | chrome 60.0 | 1920x1080
3122836,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 1920x1080
3122837,rv:57.0 | Mac OS X 10.13 | firefox 57.0 | 3440x1440
3122840, |  | chrome | 
3122841,SAMSUNG SM-G935F Build/NRD90M |  | samsung browser 6.2 | 
3122844,rv:57.0 | Mac OS X 10.13 | firefox 57.0 | 1440x900
3122846, |  | mobile safari 11.0 | 
3122847, |  | mobile safari 11.0 | 
3122848,Windows | Windows 7 | chrome 63.0 | 1366x768
3122849,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 
3122855, | Android | chrome 62.0 | 2560x1440
3122856,LGMP450 Build/NRD90U | Android 7.0 | chrome 62.0 for android | 1920x1080
3122858, |  | chrome 63.0 | 
3122859, |  | safari generic | 
3122860,Windows | Windows 10 | chrome 63.0 | 1366x768
3122862,SM-G610M Build/MMB29K |  | chrome 63.0 for android | 
3122863,Windows |  | chrome 63.0 | 
3122865,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122866,MacOS | Mac OS X 10_12_6 | safari generic | 2880x1800
3122871,Moto G (4) Build/NPJ25.93-14.5 |  | chrome generic | 
3122873,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1366x768
3122875,Lenovo A2016b30 Build/MRA58K |  | chrome 63.0 for android | 
3122876, |  | mobile safari 11.0 | 
3122877, |  | mobile safari 11.0 | 
3122880,Trident/7.0 |  | ie 11.0 for desktop | 
3122885,Windows |  | chrome 63.0 | 
3122888,rv:57.0 | Mac OS X 10.13 | firefox 57.0 | 1440x900
3122889,MacOS | Mac OS X 10_10_5 | chrome 63.0 | 1280x800
3122891,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3122894,Windows | Windows 10 | edge 15.0 | 1366x768
3122897,Windows |  | chrome 63.0 | 
3122898,MacOS | Mac OS X 10_11_6 | safari generic | 2560x1440
3122900,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122904,Windows | Windows XP | chrome 49.0 | 1024x768
3122905,SM-S727VL Build/MMB29M | Android 6.0.1 | chrome 63.0 for android | 1280x720
3122907,SM-N950U Build/NMF26X |  | chrome 63.0 for android | 
3122908, | Linux | chrome 62.0 | 
3122909,Lenovo A6020l37 Build/LMY47V |  | chrome 63.0 for android | 
3122912,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3122913,Windows |  | chrome 63.0 | 
3122920,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2001x1125
3122921,MacOS | Mac OS X 10_12_6 | safari generic | 2880x1800
3122922,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3122925,rv:11.0 |  | ie 11.0 for desktop | 
3122929,XT1021 Build/KXC21.5-40 |  | chrome 57.0 for android | 
3122935,SM-G531H Build/LMY48B |  | chrome | 
3122936,SAMSUNG SM-J701M Build/NRD90M |  | samsung browser 6.2 | 
3122938,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2436x1125
3122940,4013M Build/KOT49H |  | chrome | 
3122941,Windows |  | chrome 63.0 | 
3122948,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3122949, |  | chrome 63.0 | 
3122954, |  | chrome 63.0 | 
3122955,MacOS | Mac OS X 10_13_2 | chrome 63.0 | 1280x800
3122957,Windows | Windows 10 | edge 15.0 | 1680x1050
3122963,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3122967,LG-K410 Build/LRX22G |  | chrome 63.0 for android | 
3122968,5010G Build/MRA58K |  | chrome 63.0 for android | 
3122971,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2436x1125
3122975,Windows |  | chrome 63.0 | 
3122976,Windows | Windows 8.1 | chrome 63.0 | 1366x768
3122985,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3122986,Moto E (4) Build/NMA26.42-19 |  | chrome generic | 
3122987,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3122990,SGH-I317M |  | chrome 63.0 for android | 
3122992,MacOS | Mac OS X 10_13_2 | chrome 63.0 | 1280x800
3122994,rv:11.0 |  | ie 11.0 for desktop | 
3122996, |  | chrome 63.0 | 
3122997,Windows | Windows 10 | chrome 63.0 | 1920x1080
3123000,SAMSUNG SM-J327P Build/MMB29M | Android 6.0.1 | samsung browser 6.2 | 1280x720
3123001,SAMSUNG SM-J701M Build/NRD90M |  | samsung browser 6.2 | 
3123003, |  | chrome 63.0 | 
3123009,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1920x1080
3123010,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 2048x1536
3123013,Windows | Windows 10 | chrome 63.0 | 1920x1080
3123014,Windows |  | chrome 63.0 | 
3123020, |  | mobile safari 11.0 | 
3123021,MacOS | Mac OS X 10_11_6 | safari generic | 4096x2304
3123022, |  | mobile safari 11.0 | 
3123023,LG-K410 Build/LRX22G |  | chrome 63.0 for android | 
3123025,MacOS | Mac OS X 10_11_6 | safari generic | 2560x1600
3123027,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3123029,Windows | Windows 8.1 | chrome 63.0 | 1366x768
3123030,Windows | Windows 7 | chrome 63.0 | 1920x1080
3123031,Windows |  | chrome 63.0 | 
3123037,MacOS | Mac OS X 10_12_6 | chrome 63.0 | 
3123041, | Linux | chrome 63.0 | 1920x1080
3123042,HUAWEI TAG-L13 Build/HUAWEITAG-L13 |  | chrome generic | 
3123043,SM-J700M Build/MMB29K |  | chrome 63.0 for android | 
3123046,SM-T817V Build/NRD90M | Android 7.0 | chrome 63.0 for android | 2048x1536
3123047,F3313 |  | chrome 63.0 for android | 
3123049,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3123051,iOS Device | iOS 11.2.1 | mobile safari generic | 1334x750
3123052,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3123053,Windows |  | chrome 63.0 | 
3123054,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3123055,SAMSUNG SM-G955U Build/NRD90M | Android 7.0 | samsung browser 6.2 | 
3123057,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3123058,Windows |  | chrome 63.0 | 
3123059, |  | mobile safari 11.0 | 
3123060,Windows |  | edge 15.0 | 
3123062, |  | chrome 63.0 | 
3123066,MacOS | Mac OS X 10_12_6 | safari generic | 2880x1800
3123068, |  | mobile safari 11.0 | 
3123069, |  | chrome 63.0 | 
3123073,Moto Z2 Play Build/NPSS26.118-19-11 |  | chrome 63.0 for android | 
3123074,SM-G920V Build/MMB29K | Android 6.0.1 | chrome 63.0 for android | 2560x1440
3123077,MacOS | Mac OS X 10_11_6 | safari generic | 1600x900
3123082,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3123084,Moto Z2 Play Build/NPSS26.118-19-11 |  | chrome 63.0 for android | 
3123090,Windows | Windows 8.1 | chrome 63.0 | 1920x1080
3123091,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3123093,SM-J500M Build/LMY48B |  | chrome 62.0 for android | 
3123095,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 1334x750
3123099,MacOS | Mac OS X 10_10_5 | safari generic | 1440x900
3123103,MacOS | Mac OS X 10_13_2 | chrome 63.0 | 1920x1080
3123104,MacOS | Mac OS X 10_11_6 | safari generic | 1600x900
3123105,Windows | Windows 10 | chrome 63.0 | 2160x1440
3123111, |  | chrome 49.0 | 
3123118,Windows | Windows 10 | chrome 63.0 | 1366x768
3123120,iOS Device | iOS 10.3.3 | mobile safari generic | 1334x750
3123127,Windows |  | chrome 63.0 | 
3123128,Windows | Windows 8 | chrome 63.0 | 1440x900
3123129,Windows | Windows 7 | chrome 63.0 | 1366x768
3123130,SM-G950F Build/NRD90M |  | chrome 63.0 for android | 
3123135,MacOS | Mac OS X 10_12_6 | chrome 63.0 | 1440x900
3123138,iOS Device | iOS 10.2.1 | mobile safari generic | 1136x640
3123139,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 1600x900
3123144,MacOS | Mac OS X 10_13_1 | chrome 63.0 | 1920x1080
3123149, |  | chrome 49.0 | 
3123152,Windows | Windows 10 | firefox 57.0 | 1920x1080
3123154, |  | mobile safari 11.0 | 
3123155,Windows | Windows 10 | chrome 63.0 | 1920x1080
3123156,Windows | Windows 10 | edge 16.0 | 
3123162,Trident/7.0 | Windows 10 | ie 11.0 for tablet | 1920x1080
3123168,MacOS | Mac OS X 10_11_6 | safari generic | 1600x900
3123173,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3123177,Windows | Windows 7 | chrome 63.0 | 1366x768
3123180,Windows | Windows 10 | edge 16.0 | 1920x1080
3123181,SM-G950F Build/NRD90M |  | chrome 63.0 for android | 
3123184, |  | chrome 63.0 | 
3123185,Windows | Windows 10 | edge 14.0 | 
3123186,rv:48.0 |  | firefox 48.0 | 
3123188,rv:57.0 |  | Generic/Android 7.0 | 
3123190,Windows |  | chrome 63.0 | 
3123191,SM-G950F Build/NRD90M |  | chrome 63.0 for android | 
3123192,Windows | Windows Vista | chrome 49.0 | 1024x768
3123196,rv:57.0 |  | Generic/Android | 
3123197,iOS Device | iOS 11.2.1 | chrome 63.0 for ios | 2048x1536
3123202,MacOS | Mac OS X 10_12_5 | safari generic | 2880x1800
3123203,Moto Z2 Play Build/NPSS26.118-19-11 |  | chrome 63.0 for android | 
3123210,MacOS | Mac OS X 10_11_6 | chrome 63.0 | 1440x900
3123212,MacOS | Mac OS X 10_12_6 | chrome 61.0 | 2560x1600
3123216, |  | chrome 60.0 | 
3123220,MacOS | Mac OS X 10_11_6 | safari generic | 1280x800
3123221,Windows | Windows 10 | chrome 60.0 | 1920x1080
3123225,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3123230,Windows |  | chrome 63.0 | 
3123232,SM-T817V Build/NRD90M | Android 7.0 | chrome 63.0 for android | 2048x1536
3123233,rv:11.0 | Windows 7 | ie 11.0 for desktop | 1440x900
3123234, |  | mobile safari 11.0 | 
3123237,Windows | Windows 10 | firefox 57.0 | 1920x1080
3123239,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3123241,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3123242,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2048x1536
3123243, |  | safari generic | 
3123244,Windows |  | chrome 63.0 | 
3123250, |  | mobile safari 11.0 | 
3123251,SM-T817V Build/NRD90M | Android 7.0 | chrome 63.0 for android | 2048x1536
3123253,MacOS | Mac OS X 10_12_6 | safari generic | 2560x1600
3123256,rv:11.0 |  | ie 11.0 for desktop | 
3123257,Windows |  | chrome 63.0 | 
3123260,Windows | Windows 8.1 | chrome 63.0 | 1920x1080
3123266,MacOS | Mac OS X 10_13_1 | chrome 63.0 | 1440x900
3123270, |  | mobile safari 11.0 | 
3123271,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3123272, |  | mobile safari 11.0 | 
3123274,Windows | Windows 10 | edge 15.0 | 
3123276,LG-E450f |  | chrome 62.0 for android | 
3123279,rv:57.0 |  | firefox 57.0 | 
3123280,iOS Device | iOS 11.0.3 | mobile safari generic | 1334x750
3123281, |  | mobile safari 11.0 | 
3123282,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 2208x1242
3123283,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 1334x750
3123289,MacOS | Mac OS X 10_9_5 | safari generic | 1920x1080
3123290,MacOS | Mac OS X 10_10_5 | safari generic | 1920x1080
3123291,Windows |  | chrome 63.0 | 
3123292,Windows | Windows 10 | chrome 60.0 | 1920x1080
3123293,Windows |  | firefox 57.0 | 
3123300, |  | safari generic | 
3123303,iOS Device | iOS 11.0.2 | mobile safari 11.0 | 2208x1242
3123309,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 2208x1242
3123310,Windows | Windows 10 | chrome 63.0 | 1920x1080
3123311,iOS Device | iOS | mobile | 1024x768
3123312,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3123318,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1334x750
3123320,Windows |  | chrome 63.0 | 
